,Cage,Trt,Date,Date2,Hour,Behavior,n_prime,n,nadj,prop,Trt2,Behavioral.category
2013,927693,YMP,20190809,,01,Displace,0,0,0,0,Male Pairs,Agonistic
2014,927693,YMP,20190809,,02,Displace,0,0,0,0,Male Pairs,Agonistic
2015,927693,YMP,20190809,,03,Displace,0,0,0,0,Male Pairs,Agonistic
2016,927693,YMP,20190809,,04,Displace,0,0,0,0,Male Pairs,Agonistic
2017,927693,YMP,20190809,,05,Displace,0,0,0,0,Male Pairs,Agonistic
2018,957162,YFP,20190731,,00,Displace,0,0,0,0,Female Pairs,Agonistic
2019,957162,YFP,20190731,,01,Displace,0,0,0,0,Female Pairs,Agonistic
2020,957162,YFP,20190731,,02,Displace,0,0,0,0,Female Pairs,Agonistic
2021,957162,YFP,20190731,,03,Displace,0,0,0,0,Female Pairs,Agonistic
2022,957162,YFP,20190731,,04,Displace,0,0,0,0,Female Pairs,Agonistic
2023,957162,YFP,20190731,,05,Displace,0,0,0,0,Female Pairs,Agonistic
2024,957162,YFP,20190731,,20,Displace,0,0,0,0,Female Pairs,Agonistic
2025,957162,YFP,20190731,,21,Displace,0,0,0,0,Female Pairs,Agonistic
2026,957162,YFP,20190731,,22,Displace,0,0,0,0,Female Pairs,Agonistic
2027,957162,YFP,20190731,,23,Displace,0,0,0,0,Female Pairs,Agonistic
2028,957162,YFP,20190801,,00,Displace,0,0,0,0,Female Pairs,Agonistic
2029,957162,YFP,20190801,,01,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2030,957162,YFP,20190801,,02,Displace,0,0,0,0,Female Pairs,Agonistic
2031,957162,YFP,20190801,,03,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2032,957162,YFP,20190801,,04,Displace,0,2,2,13.33333333,Female Pairs,Agonistic
2033,957162,YFP,20190801,,05,Displace,0,0,0,0,Female Pairs,Agonistic
2034,957162,YFP,20190801,,20,Displace,0,0,0,0,Female Pairs,Agonistic
2035,957162,YFP,20190801,,21,Displace,0,4,4,26.66666667,Female Pairs,Agonistic
2036,957162,YFP,20190801,,22,Displace,0,0,0,0,Female Pairs,Agonistic
2037,957162,YFP,20190801,,23,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2038,957162,YFP,20190802,,00,Displace,0,7,7,46.66666667,Female Pairs,Agonistic
2039,957162,YFP,20190802,,01,Displace,0,0,0,0,Female Pairs,Agonistic
2040,957162,YFP,20190802,,03,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2041,957162,YFP,20190802,,04,Displace,0,0,0,0,Female Pairs,Agonistic
2042,957162,YFP,20190802,,05,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2043,957162,YFP,20190806,,21,Displace,0,3,3,20,Female Pairs,Agonistic
2044,957162,YFP,20190806,,22,Displace,0,0,0,0,Female Pairs,Agonistic
2045,957162,YFP,20190806,,23,Displace,0,0,0,0,Female Pairs,Agonistic
2046,957162,YFP,20190807,,00,Displace,0,0,0,0,Female Pairs,Agonistic
2047,957162,YFP,20190807,,01,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2048,957162,YFP,20190807,,02,Displace,0,0,0,0,Female Pairs,Agonistic
2049,957162,YFP,20190807,,03,Displace,0,3,3,20,Female Pairs,Agonistic
2050,957162,YFP,20190807,,04,Displace,0,0,0,0,Female Pairs,Agonistic
2051,957162,YFP,20190807,,05,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2052,957162,YFP,20190807,,20,Displace,0,0,0,0,Female Pairs,Agonistic
2053,957162,YFP,20190807,,21,Displace,0,2,2,13.33333333,Female Pairs,Agonistic
2054,957162,YFP,20190807,,22,Displace,0,5,5,33.33333333,Female Pairs,Agonistic
2055,957162,YFP,20190807,,23,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2056,957162,YFP,20190808,,00,Displace,0,0,0,0,Female Pairs,Agonistic
2057,957162,YFP,20190808,,01,Displace,0,0,0,0,Female Pairs,Agonistic
2058,957162,YFP,20190808,,02,Displace,0,0,0,0,Female Pairs,Agonistic
2059,957162,YFP,20190808,,03,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2060,957162,YFP,20190808,,04,Displace,0,0,0,0,Female Pairs,Agonistic
2061,957162,YFP,20190808,,05,Displace,0,0,0,0,Female Pairs,Agonistic
2062,957162,YFP,20190808,,20,Displace,0,0,0,0,Female Pairs,Agonistic
2063,957162,YFP,20190808,,21,Displace,0,3,3,20,Female Pairs,Agonistic
2064,957162,YFP,20190808,,22,Displace,0,0,0,0,Female Pairs,Agonistic
2065,957162,YFP,20190808,,23,Displace,0,4,4,26.66666667,Female Pairs,Agonistic
2066,957162,YFP,20190809,,00,Displace,0,0,0,0,Female Pairs,Agonistic
2067,957162,YFP,20190809,,01,Displace,0,4,4,26.66666667,Female Pairs,Agonistic
2068,957162,YFP,20190809,,02,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2069,957162,YFP,20190809,,03,Displace,0,0,0,0,Female Pairs,Agonistic
2070,957162,YFP,20190809,,04,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2071,957162,YFP,20190809,,05,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2072,957162,YFP,20190815,,20,Displace,0,0,0,0,Female Pairs,Agonistic
2073,957162,YFP,20190815,,21,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2074,957162,YFP,20190815,,22,Displace,0,0,0,0,Female Pairs,Agonistic
2075,957162,YFP,20190815,,23,Displace,0,0,0,0,Female Pairs,Agonistic
2076,957162,YFP,20190816,,00,Displace,0,0,0,0,Female Pairs,Agonistic
2077,957162,YFP,20190816,,01,Displace,0,0,0,0,Female Pairs,Agonistic
2078,957162,YFP,20190816,,02,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2079,957162,YFP,20190816,,03,Displace,0,0,0,0,Female Pairs,Agonistic
2080,957162,YFP,20190816,,04,Displace,0,3,3,20,Female Pairs,Agonistic
2081,957162,YFP,20190816,,05,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2082,957162,YFP,20190816,,20,Displace,0,0,0,0,Female Pairs,Agonistic
2083,957162,YFP,20190816,,21,Displace,0,0,0,0,Female Pairs,Agonistic
2084,957162,YFP,20190816,,22,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2085,957162,YFP,20190816,,23,Displace,0,0,0,0,Female Pairs,Agonistic
2086,957162,YFP,20190817,,00,Displace,0,0,0,0,Female Pairs,Agonistic
2087,957162,YFP,20190817,,01,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2088,957162,YFP,20190817,,02,Displace,0,0,0,0,Female Pairs,Agonistic
2089,957162,YFP,20190817,,03,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2090,957162,YFP,20190817,,04,Displace,0,0,0,0,Female Pairs,Agonistic
2091,957162,YFP,20190817,,05,Displace,0,0,0,0,Female Pairs,Agonistic
2092,957162,YFP,20190817,,20,Displace,0,0,0,0,Female Pairs,Agonistic
2093,957162,YFP,20190817,,21,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2094,957162,YFP,20190817,,22,Displace,0,0,0,0,Female Pairs,Agonistic
2095,957162,YFP,20190817,,23,Displace,0,0,0,0,Female Pairs,Agonistic
2096,957162,YFP,20190818,,00,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2097,957162,YFP,20190818,,01,Displace,0,0,0,0,Female Pairs,Agonistic
2098,957162,YFP,20190818,,02,Displace,0,0,0,0,Female Pairs,Agonistic
2099,957162,YFP,20190818,,03,Displace,0,3,3,20,Female Pairs,Agonistic
2100,957162,YFP,20190818,,04,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2101,957162,YFP,20190818,,05,Displace,0,2,2,13.33333333,Female Pairs,Agonistic
2102,957162,YFP,20190818,,20,Displace,0,0,0,0,Female Pairs,Agonistic
2103,957162,YFP,20190818,,21,Displace,0,2,2,13.33333333,Female Pairs,Agonistic
2104,957162,YFP,20190818,,22,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2105,957162,YFP,20190818,,23,Displace,0,0,0,0,Female Pairs,Agonistic
2106,957162,YFP,20190819,,00,Displace,0,0,0,0,Female Pairs,Agonistic
2107,957162,YFP,20190819,,01,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2108,957162,YFP,20190819,,02,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2109,957162,YFP,20190819,,03,Displace,0,10,10,66.66666667,Female Pairs,Agonistic
2110,957162,YFP,20190819,,04,Displace,0,3,3,20,Female Pairs,Agonistic
2111,957162,YFP,20190819,,05,Displace,0,1,1,6.666666667,Female Pairs,Agonistic
2112,990342,AFP,20200121,,20,Displace,0,0,0,0,Aged Females,Agonistic
2113,990342,AFP,20200121,,21,Displace,0,0,0,0,Aged Females,Agonistic
2114,990342,AFP,20200121,,22,Displace,0,0,0,0,Aged Females,Agonistic
2115,990342,AFP,20200121,,23,Displace,0,0,0,0,Aged Females,Agonistic
2116,990342,AFP,20200122,,00,Displace,0,0,0,0,Aged Females,Agonistic
2117,990342,AFP,20200122,,01,Displace,0,0,0,0,Aged Females,Agonistic
2118,990342,AFP,20200122,,02,Displace,0,0,0,0,Aged Females,Agonistic
2119,990342,AFP,20200122,,03,Displace,0,0,0,0,Aged Females,Agonistic
2120,990342,AFP,20200122,,04,Displace,0,0,0,0,Aged Females,Agonistic
2121,990342,AFP,20200122,,05,Displace,0,0,0,0,Aged Females,Agonistic
2122,990342,AFP,20200122,,20,Displace,0,0,0,0,Aged Females,Agonistic
2123,990342,AFP,20200122,,21,Displace,0,0,0,0,Aged Females,Agonistic
2124,990342,AFP,20200122,,22,Displace,0,0,0,0,Aged Females,Agonistic
2125,990342,AFP,20200122,,23,Displace,0,0,0,0,Aged Females,Agonistic
2126,990342,AFP,20200123,,00,Displace,0,0,0,0,Aged Females,Agonistic
2127,990342,AFP,20200123,,01,Displace,0,0,0,0,Aged Females,Agonistic
2128,990342,AFP,20200123,,02,Displace,0,0,0,0,Aged Females,Agonistic
2129,990342,AFP,20200123,,03,Displace,0,0,0,0,Aged Females,Agonistic
2130,990342,AFP,20200123,,04,Displace,0,0,0,0,Aged Females,Agonistic
2131,990342,AFP,20200123,,05,Displace,0,0,0,0,Aged Females,Agonistic
2132,990342,AFP,20200123,,20,Displace,0,0,0,0,Aged Females,Agonistic
2133,990342,AFP,20200123,,21,Displace,0,0,0,0,Aged Females,Agonistic
2134,990342,AFP,20200123,,22,Displace,0,0,0,0,Aged Females,Agonistic
2135,990342,AFP,20200123,,23,Displace,0,0,0,0,Aged Females,Agonistic
2136,990342,AFP,20200124,,00,Displace,0,0,0,0,Aged Females,Agonistic
2137,990342,AFP,20200124,,01,Displace,0,0,0,0,Aged Females,Agonistic
2138,990342,AFP,20200124,,02,Displace,0,0,0,0,Aged Females,Agonistic
2139,990342,AFP,20200124,,03,Displace,0,0,0,0,Aged Females,Agonistic
2140,990342,AFP,20200124,,04,Displace,0,0,0,0,Aged Females,Agonistic
2141,990342,AFP,20200124,,05,Displace,0,0,0,0,Aged Females,Agonistic
2142,990342,AFP,20200130,,20,Displace,0,0,0,0,Aged Females,Agonistic
2143,990342,AFP,20200130,,21,Displace,0,0,0,0,Aged Females,Agonistic
2144,990342,AFP,20200130,,22,Displace,0,0,0,0,Aged Females,Agonistic
2145,990342,AFP,20200130,,23,Displace,0,0,0,0,Aged Females,Agonistic
2146,990342,AFP,20200131,,00,Displace,0,0,0,0,Aged Females,Agonistic
2147,990342,AFP,20200131,,01,Displace,0,0,0,0,Aged Females,Agonistic
2148,990342,AFP,20200131,,02,Displace,0,0,0,0,Aged Females,Agonistic
2149,990342,AFP,20200131,,03,Displace,0,0,0,0,Aged Females,Agonistic
2150,990342,AFP,20200131,,04,Displace,0,0,0,0,Aged Females,Agonistic
2151,990342,AFP,20200131,,05,Displace,0,0,0,0,Aged Females,Agonistic
2152,990342,AFP,20200131,,20,Displace,0,0,0,0,Aged Females,Agonistic
2153,990342,AFP,20200131,,21,Displace,0,0,0,0,Aged Females,Agonistic
2154,990342,AFP,20200131,,22,Displace,0,0,0,0,Aged Females,Agonistic
2155,990342,AFP,20200131,,23,Displace,0,0,0,0,Aged Females,Agonistic
2156,990342,AFP,20200201,,00,Displace,0,0,0,0,Aged Females,Agonistic
2157,990342,AFP,20200201,,01,Displace,0,0,0,0,Aged Females,Agonistic
2158,990342,AFP,20200201,,02,Displace,0,0,0,0,Aged Females,Agonistic
2159,990342,AFP,20200201,,03,Displace,0,0,0,0,Aged Females,Agonistic
2160,990342,AFP,20200201,,04,Displace,0,0,0,0,Aged Females,Agonistic
2161,990342,AFP,20200201,,05,Displace,0,0,0,0,Aged Females,Agonistic
2162,990342,AFP,20200201,,20,Displace,0,0,0,0,Aged Females,Agonistic
2163,990342,AFP,20200201,,21,Displace,0,0,0,0,Aged Females,Agonistic
2164,990342,AFP,20200201,,22,Displace,0,0,0,0,Aged Females,Agonistic
2165,990342,AFP,20200201,,23,Displace,0,0,0,0,Aged Females,Agonistic
2166,990342,AFP,20200202,,00,Displace,0,0,0,0,Aged Females,Agonistic
2167,990342,AFP,20200202,,01,Displace,0,0,0,0,Aged Females,Agonistic
2168,990342,AFP,20200202,,02,Displace,0,0,0,0,Aged Females,Agonistic
2169,990342,AFP,20200202,,03,Displace,0,0,0,0,Aged Females,Agonistic
2170,990342,AFP,20200202,,04,Displace,0,0,0,0,Aged Females,Agonistic
2171,990342,AFP,20200202,,05,Displace,0,0,0,0,Aged Females,Agonistic
2172,990342,AFP,20200202,,20,Displace,0,0,0,0,Aged Females,Agonistic
2173,990342,AFP,20200202,,21,Displace,0,0,0,0,Aged Females,Agonistic
2174,990342,AFP,20200202,,22,Displace,0,0,0,0,Aged Females,Agonistic
2175,990342,AFP,20200202,,23,Displace,0,0,0,0,Aged Females,Agonistic
2176,1001363,AFP,20200121,,20,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2177,1001363,AFP,20200121,,21,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2178,1001363,AFP,20200121,,22,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2179,1001363,AFP,20200121,,23,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2180,1001363,AFP,20200122,,00,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2181,1001363,AFP,20200122,,01,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2182,1001363,AFP,20200122,,02,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2183,1001363,AFP,20200122,,03,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2184,1001363,AFP,20200122,,04,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2185,1001363,AFP,20200122,,05,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2186,1001363,AFP,20200122,,20,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2187,1001363,AFP,20200122,,21,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2188,1001363,AFP,20200122,,22,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2189,1001363,AFP,20200122,,23,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2190,1001363,AFP,20200123,,00,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2191,1001363,AFP,20200123,,01,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2192,1001363,AFP,20200123,,02,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2193,1001363,AFP,20200123,,03,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2194,1001363,AFP,20200123,,04,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2195,1001363,AFP,20200123,,05,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2196,1001363,AFP,20200123,,20,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2197,1001363,AFP,20200123,,21,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2198,1001363,AFP,20200123,,22,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2199,1001363,AFP,20200123,,23,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2200,1001363,AFP,20200124,,00,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2201,1001363,AFP,20200124,,01,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2202,1001363,AFP,20200124,,02,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2203,1001363,AFP,20200124,,03,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2204,1001363,AFP,20200124,,04,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2205,1001363,AFP,20200124,,05,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2206,1001363,AFP,20200130,,20,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2207,1001363,AFP,20200130,,21,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2208,1001363,AFP,20200130,,22,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2209,1001363,AFP,20200130,,23,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2210,1001363,AFP,20200131,,00,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2211,1001363,AFP,20200131,,01,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2212,1001363,AFP,20200131,,02,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2213,1001363,AFP,20200131,,03,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2214,1001363,AFP,20200131,,04,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2215,1001363,AFP,20200131,,05,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2216,1001363,AFP,20200131,,20,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2217,1001363,AFP,20200131,,21,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2218,1001363,AFP,20200131,,22,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2219,1001363,AFP,20200131,,23,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2220,1001363,AFP,20200201,,00,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2221,1001363,AFP,20200201,,01,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2222,1001363,AFP,20200201,,02,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2223,1001363,AFP,20200201,,03,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2224,1001363,AFP,20200201,,04,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2225,1001363,AFP,20200201,,05,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2226,1001363,AFP,20200201,,20,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2227,1001363,AFP,20200201,,21,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2228,1001363,AFP,20200201,,22,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2229,1001363,AFP,20200201,,23,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2230,1001363,AFP,20200202,,00,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2231,1001363,AFP,20200202,,01,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2232,1001363,AFP,20200202,,02,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2233,1001363,AFP,20200202,,03,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2234,1001363,AFP,20200202,,04,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2235,1001363,AFP,20200202,,05,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2236,1001363,AFP,20200202,,20,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2237,1001363,AFP,20200202,,21,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2238,1001363,AFP,20200202,,22,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2239,1001363,AFP,20200202,,23,"Mounting 
(active)",0,0,0,0,Aged Females,Agonistic
2240,1062366,YMP,20200915,,20,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2241,1062366,YMP,20200915,,21,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2242,1062366,YMP,20200915,,22,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2243,1062366,YMP,20200915,,23,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2244,1062366,YMP,20200916,,00,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2245,1062366,YMP,20200916,,01,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2246,1062366,YMP,20200916,,02,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2247,1062366,YMP,20200916,,03,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2248,1062366,YMP,20200916,,04,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2249,1062366,YMP,20200916,,05,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2250,1062366,YMP,20200916,,20,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2251,1062366,YMP,20200916,,21,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2252,1062366,YMP,20200916,,22,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2253,1062366,YMP,20200916,,23,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2254,1062366,YMP,20200917,,00,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2255,1062366,YMP,20200917,,01,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2256,1062366,YMP,20200917,,02,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2257,1062366,YMP,20200917,,03,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2258,1062366,YMP,20200917,,04,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2259,1062366,YMP,20200917,,05,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2260,1062366,YMP,20200917,,20,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2261,1062366,YMP,20200917,,21,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2262,1062366,YMP,20200917,,22,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2263,1062366,YMP,20200917,,23,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2264,1062366,YMP,20200918,,00,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2265,1062366,YMP,20200918,,01,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2266,1062366,YMP,20200918,,02,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2267,1062366,YMP,20200918,,03,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2268,1062366,YMP,20200918,,04,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2269,1062366,YMP,20200918,,05,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2270,1062366,YMP,20200922,,20,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2271,1062366,YMP,20200922,,21,"Mounting 
(active)",0,1,1,6.666666667,Male Pairs,Agonistic
2272,1062366,YMP,20200922,,23,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2273,1062366,YMP,20200923,,00,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2274,1062366,YMP,20200923,,01,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2275,1062366,YMP,20200923,,02,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2276,1062366,YMP,20200923,,03,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2277,1062366,YMP,20200923,,04,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2278,1062366,YMP,20200923,,05,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2279,1062366,YMP,20200923,,20,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2280,1062366,YMP,20200923,,21,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2281,1062366,YMP,20200923,,22,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2282,1062366,YMP,20200923,,23,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2283,1062366,YMP,20200924,,00,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2284,1062366,YMP,20200924,,01,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2285,1062366,YMP,20200924,,02,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2286,1062366,YMP,20200924,,03,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2287,1062366,YMP,20200924,,04,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2288,1062366,YMP,20200924,,05,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2289,1062366,YMP,20200924,,20,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2290,1062366,YMP,20200924,,21,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2291,1062366,YMP,20200924,,22,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2292,1062366,YMP,20200924,,23,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2293,1062366,YMP,20200925,,00,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2294,1062366,YMP,20200925,,01,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2295,1062366,YMP,20200925,,02,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2296,1062366,YMP,20200925,,03,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2297,1062366,YMP,20200925,,04,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2298,1062366,YMP,20200925,,05,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2299,1062366,YMP,20200929,,20,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2300,1062366,YMP,20200929,,21,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2301,1062366,YMP,20200929,,22,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2302,1062366,YMP,20200929,,23,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2303,1062366,YMP,20200930,,00,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2304,1062366,YMP,20200930,,01,"Mounting 
(active)",0,1,1,6.666666667,Male Pairs,Agonistic
2305,1062366,YMP,20200930,,02,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2306,1062366,YMP,20200930,,03,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2307,1062366,YMP,20200930,,04,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2308,1062366,YMP,20200930,,05,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2309,1062366,YMP,20200930,,20,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2310,1062366,YMP,20200930,,21,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2311,1062366,YMP,20200930,,22,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2312,1062366,YMP,20200930,,23,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2313,1062366,YMP,20201001,,00,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2314,1062366,YMP,20201001,,01,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2315,1062366,YMP,20201001,,02,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
2316,1062366,YMP,20201001,,03,"Mounting 
(active)",0,0,0,0,Male Pairs,Agonistic
